Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
02-05-2025,10:33,02-05-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 8,43 EUR",,,,EUR,"157,31",
02-05-2025,10:33,02-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"8,43",EUR,"165,74",
02-05-2025,09:00,02-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,43 EUR",,,,EUR,"157,31",
02-05-2025,09:00,02-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-8,43",EUR,"148,88",
02-05-2025,08:00,02-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,43 EUR",,,,EUR,"157,31",
02-05-2025,08:00,02-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-8,43",EUR,"148,88",
02-05-2025,06:35,01-05-2025,,,Ingreso Cambio de Divisa,,EUR,"8,43",EUR,"157,31",
02-05-2025,06:35,01-05-2025,,,Retirada Cambio de Divisa,"1,1319",USD,"-9,54",USD,"0,00",
01-05-2025,07:32,30-04-2025,ALTRIA GROUP INC.,US02209S1033,Retención del dividendo,,USD,"-1,68",USD,"9,54",
01-05-2025,07:32,30-04-2025,ALTRIA GROUP INC.,US02209S1033,Dividendo,,USD,"11,22",USD,"11,22",
25-04-2025,08:41,25-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 39,44 EUR",,,,EUR,"148,88",
25-04-2025,08:41,25-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-39,44",EUR,"109,44",
25-04-2025,07:37,24-04-2025,CAIXABANK SA,ES0140609019,Retención del dividendo,,EUR,"-9,25",EUR,"148,88",
25-04-2025,07:37,24-04-2025,CAIXABANK SA,ES0140609019,Dividendo,,EUR,"48,69",EUR,"158,13",
11-04-2025,11:42,11-04-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 30,55 EUR",,,,EUR,"109,44",
